"","venueID","venueCapacity","venueLng","venueLat"
"1228","1674408",NA,"-46.7009188","-23.7037893"
"1229","1103016",NA,"-70.6636934","-33.4653864"
"1230","821361",NA,"-58.547846","-34.492824"
"1231","67348",NA,"-0.9848147","51.4639642"
"1232","3327749",NA,"-71.12585","42.36757"
"1233","1944669",NA,"-75.53295","39.18886"
"1234","3825054",NA,"10.757273","59.9432304"
"1235","3786144",NA,"9.0932002","45.5215341"
"1236","768446",NA,"9.8057361","52.3185083"
"1237","698616",NA,"5.83662","51.82555"
"1238","11827",NA,"-0.34126","51.45582"
"1239","6026",NA,"-157.93065","21.34629"
"1240","499246",NA,"153.054841","-27.55922"
"1241","4070544",NA,"144.98381","-37.82164"
"1242","3744804",NA,"115.89537","-31.95438"
"1243","52075",NA,"174.78334","-41.27728"
"1244","51281","1000","-3.1790238","51.4876847"
"1245","1646","1400","-2.7091733","53.7638965"
"1246","53964",NA,"-8.47263","51.8983754"
"1247","81341",NA,NA,NA
"1248","97357",NA,"-9.0498131","53.2740147"
"1249","16916",NA,"-1.8899505","52.4759918"
"1250","37673",NA,"-0.1281148","51.5081072"
"1251","135898",NA,NA,NA
"1252","709836",NA,NA,NA
"1253","653436",NA,"-2.977255","51.347405"
"1254","3579",NA,"-1.7411007","52.1389537"
"1255","3591",NA,"-3.1791074","51.4830688"
"1256","3680",NA,"-1.2295","54.57587"
"1257","508811",NA,"-2.0938544","57.1476538"
"1258","3352",NA,"-3.187638","55.9492608"
"1259","51782",NA,NA,NA
"1260","28924",NA,"-2.9815954","51.3416673"
"1261","9289",NA,"-1.2470516","50.6865925"
"1262","34137",NA,"-3.17909","51.481581"
"1263","150303","350","-118.2691009","34.0793291"
"1264","1405978",NA,NA,NA
"1265","4047",NA,"-4.2457252","55.8582515"
"1266","16778","450","-2.2314899","53.4641082"
"1267","3514",NA,"-2.2314899","53.4641082"
"1268","30216","1000","-0.1304079","51.5158107"
"1269","32431","12500","-4.28114","55.85983"
"1270","8413","4100","-1.8791888","50.7176583"
"1271","493216",NA,"-1.73366","48.05768"
"1272","89092",NA,NA,NA
"1273","490686",NA,NA,NA
"1274","32864",NA,"144.9719102","-37.8246519"
"1275","32923",NA,"151.2250153","-33.8960992"
"1276","37465",NA,"151.23064","-33.89212"
"1277","738266",NA,"11.8618122","47.1681071"
"1278","242883",NA,"-80.1294306","25.7936265"
"1279","734356",NA,NA,NA
"1280","32250",NA,"8.5224279","47.3616674"
"1281","29991","400","13.44522","52.49926"
"1282","43158",NA,"6.7970919","47.6822477"
"1283","2793",NA,"-77.0046631","38.8869718"
"1284","187523","1300","-118.3232478","34.1012695"
"1285","32536",NA,"-122.3938877","37.7788598"
"1286","363851",NA,NA,NA
"1287","123354",NA,"13.42873","52.51057"
"1288","35835","2000","2.19111","41.39772"
"1289","17071",NA,"-2.0345913","51.4342777"
"1290","90441",NA,"-1.36095","51.84135"
"1291","313201",NA,"6.86385","47.63967"
"1292","34666","700","2.3944312","48.8890945"
"1293","33455",NA,"144.9661318","-37.8146394"
"1294","481021",NA,"-6.2625347","53.3421896"
"1295","32701",NA,"-79.3907874","43.6484852"
"1296","35343",NA,"-123.1298511","49.2794822"
"1297","1039","700","-118.3487992","34.062397"
"1298","20842",NA,"-114.066923","51.0433378"
"1299","32865",NA,"115.8610488","-31.9525739"
"1300","8318",NA,"-1.5030988","52.412836"
"1301","50637",NA,"153.4267801","-27.9560887"
"1302","14062",NA,"-0.540579","53.230688"
"1303","485116",NA,"-99.65567","19.28261"
"1304","730671",NA,"-115.1948136","36.1144832"
"1305","11991",NA,"-118.3209538","34.1017935"
"1306","79748","1500","-80.13196","25.783334"
"1307","32873",NA,"-87.676953","41.9101432"
"1308","8392","550","-4.2891382","55.8773722"
"1309","16663",NA,"-1.6211543","54.9678494"
"1310","360401",NA,NA,NA
"1311","115948",NA,"-1.85447","51.56095"
"1312","499251",NA,NA,NA
"1313","383036",NA,NA,NA
"1314","12994",NA,"-0.1038966","51.5471751"
"1315","18508",NA,"-1.2885547","50.7023036"
"1316","1590",NA,"-3.1828487","51.4810321"
"1317","236108",NA,"1.4205983","38.9067339"
"1318","32848",NA,"2.3135474","48.8636692"
"1319","9007",NA,"-0.0804783","51.5266514"
"1320","715871",NA,NA,NA
"1321","530831",NA,NA,NA
"1322","16732",NA,"-1.5007256","52.9287924"
"1323","3745","20000","-0.04159","51.53328"
"1324","156418",NA,"-6.2623699","53.34222"
"1325","67241",NA,NA,NA
"1326","360416",NA,NA,NA
"1327","68426",NA,"-4.48477","55.60763"
"1328","16761","80000","-2.6313726","53.3427104"
"1329","506341",NA,NA,NA
"1330","480021",NA,"21.008235","52.2326139"
"1331","495996",NA,"-87.6300256","41.8936493"
"1332","66955","500","-123.121212","49.280579"
"1333","481751",NA,"-1.9255185","52.4538958"
"1334","629516",NA,"-1.8397544","50.7265402"
"1335","16799",NA,"-1.2291559","51.7440976"
"1336","9063","1860","-0.1415366","50.8247549"
"1337","33635","1100","-0.1382083","50.8219842"
"1338","35888",NA,"-0.1389952","51.4812662"
"1339","98457",NA,"-2.1069771","57.1474076"
"1340","17376",NA,"-4.2282814","57.4809232"
"1341","7866",NA,"-2.9769608","56.4608529"
"1342","51611","800","2.36307","48.87067"
"1343","436921",NA,"-6.63457","55.19795"
"1344","14146",NA,NA,NA
"1345","1732",NA,"-2.9658354","53.4050214"
"1346","1113811","1000","2.34366","48.88301"
"1347","127030",NA,"-3.9387692","51.619318"
"1348","9195",NA,"-3.219645","51.4942423"
"1349","8850","1600","-0.1024779","51.5195531"
"1350","29012",NA,"-2.74936","52.71224"
"1351","1701","5000","-2.2286739","53.4790598"
"1352","11687",NA,"-3.0488509","53.8183306"
"1353","69459",NA,"144.974078","-37.862162"
"1354","818086",NA,NA,NA
"1355","816896",NA,"106.8242199","-6.2356598"
"1356","708671",NA,"103.835402","1.291245"
"1357","794281",NA,"2.19084","41.39771"
"1358","32623",NA,"-3.7120511","40.4247018"
"1359","69350",NA,"-123.1092779","49.2747792"
"1360","36614",NA,"-118.327153","34.10272"
"1361","487566",NA,"-117.1600143","32.7132803"
"1362","120205",NA,NA,NA
"1363","56994",NA,"4.3075665","52.0747281"
"1364","67612",NA,"-7.1195912","52.2616341"
"1365","860556",NA,NA,NA
"1366","67822",NA,"-80.1291865","25.7953494"
"1367","30591",NA,"-74.0012943","40.7176093"
"1368","540306",NA,"-63.5768223","44.64675"
"1369","32661",NA,"-0.5524514","44.8215833"
"1370","58899",NA,"0.34991","53.17818"
"1371","621246",NA,"-6.9270033","52.8359485"
"1372","940801",NA,NA,NA
"1373","837476",NA,NA,NA
"1374","533296",NA,"-1.8702262","50.7223412"
"1375","468116",NA,"-1.4039146","50.9121273"
"1376","7801",NA,"-1.4049","50.9123666"
"1377","135863",NA,NA,NA
"1378","736166",NA,"-9.1256439","38.7499993"
"1379","848951",NA,"-0.2431281","51.4554789"
"1380","99712",NA,"-1.1502995","52.9544812"
"1381","825936",NA,NA,NA
"1382","477486",NA,NA,NA
"1383","30393",NA,"-4.737621","50.361286"
"1384","1041671",NA,"-1.537381","43.466378"
"1385","88750",NA,NA,NA
"1386","233358",NA,"100.5760672","13.7507844"
"1387","82676",NA,"1.4042203","38.8844854"
"1388","398556",NA,"-7.7226308","54.9512898"
"1389","72510",NA,"-8.622905","52.666258"
"1390","360296",NA,NA,NA
"1391","501626",NA,NA,NA
"1392","987141",NA,"-1.7851746","51.560336"
"1393","1696",NA,"-2.9793857","53.4015543"
"1394","1128796",NA,"0.4710404","51.5830489"
"1395","32254",NA,"-2.5984598","51.4506834"
"1396","696396",NA,"-3.1746706","51.4835245"
"1397","589191",NA,"-3.9487622","51.6195751"
"1398","1128821",NA,NA,NA
"1399","589766",NA,"-0.1443655","50.8228197"
"1400","1537",NA,"-97.749672","30.266745"
"1401","1231921",NA,NA,NA
"1402","763906",NA,"-109.903928","22.888935"
"1403","35597",NA,"-79.3684779","43.6443151"
"1404","34928","550","-119.49724","49.88438"
"1405","43505","4000","-123.03712","49.28388"
"1406","86435",NA,"-113.45576","53.56834"
"1407","11420",NA,"-106.3928929","31.7820592"
"1408","9786","2000","-95.4986635","29.7317677"
"1409","13247",NA,"-77.0324","38.9026332"
"1410","1127921",NA,"-81.2213375","42.9902361"
"1411","1046","3700","-73.9842025","40.7631247"
"1412","32410",NA,"-80.49084","43.45048"
"1413","1066306",NA,"-73.9714827","40.762828"
"1414","1557","650","-84.3879795","33.7920338"
"1415","32703",NA,"-58.3815931","-34.6037232"
"1416","828126",NA,"-46.6428052","-23.5507478"
"1417","372231",NA,"-74.0683775","4.6220989"
"1418","868576","994","-80.193623","25.780664"
"1419","1026896",NA,"-114.0713675","51.0434531"
"1420","1188816",NA,NA,NA
"1421","35360","6000","-113.48678","53.54174"
"1422","84512",NA,"-111.9227723","33.5016889"
"1423","5610","1500","-117.1612837","32.7176824"
"1424","50100",NA,"153.03506","-27.45936"
"1425","1246036",NA,NA,NA
"1426","1118191",NA,"151.20785","-33.84057"
"1427","44122",NA,"151.73678","-32.92044"
"1428","78263","2400","151.7671948","-32.9282131"
"1429","30064","19000","115.8967871","-31.963304"
"1430","502716",NA,"-97.7408865","30.2675115"
"1431","127038",NA,"-80.1309701","25.7906323"
"1432","1048941",NA,"-123.113339","49.2879091"
"1433","331",NA,"-122.4098178","37.7874395"
"1434","1285851",NA,"-115.165129","36.130189"
"1435","127018",NA,"-1.9146703","52.4743939"
"1436","198808",NA,"-2.9784539","53.4016647"
"1437","11992",NA,"-73.9975487","40.7636971"
"1438","5243",NA,"-104.97026","39.77912"
"1439","1136216",NA,"-74.42727","39.38425"
"1440","75041",NA,"18.0982931","59.3505669"
"1441","78966",NA,"1.40764","38.90283"
"1442","1310586",NA,"-117.2518266","32.770439"
"1443","1091296",NA,"-106.6681028","52.1453839"
"1444","1067961",NA,"-71.028199","42.299532"
"1445","86694",NA,"-119.49939","49.8825"
"1446","39",NA,"-117.7160105","33.767456"
"1447","1412773",NA,"-0.5367459","53.2305141"
"1448","31288",NA,"-117.9185915","33.6420964"
"1449","1229586",NA,"-81.3774808","28.5416821"
"1450","408111","1300","-80.146326","26.1211786"
"1451","1440393",NA,"-81.587138","30.2230207"
"1452","1405368",NA,NA,NA
"1453","821451",NA,"37.6667607","55.7610673"
"1454","102986",NA,"-2.6935393","53.7597757"
"1455","102983",NA,"-2.102187","57.1445599"
"1456","1128841",NA,"-1.8736983","50.7218504"
"1457","1206351",NA,"-1.8982534","52.4751001"
"1458","628076",NA,NA,NA
"1459","1116351",NA,"-3.204346","55.943688"
"1460","1459323",NA,"1.3054028","52.6230774"
"1461","1250021",NA,"-0.2998557","51.4116245"
"1462","798071",NA,"-1.1398382","52.9538833"
"1463","102984",NA,"-2.1249931","52.5835763"
"1464","136163",NA,"-1.5447752","53.8013741"
"1465","109794",NA,"5.2903295","51.7009762"
"1466","1250101",NA,"10.74344","59.9139"
"1467","586836",NA,"18.0677193","59.3361021"
"1468","35011",NA,"9.81686","52.32302"
"1469","29657","12200","12.3534965","51.3412854"
"1470","33769","34000","5.89304","51.9636"
"1471","827926",NA,"-1.0924305","50.7995708"
"1472","1116356",NA,"-0.6106086","51.4806987"
"1473","589796",NA,"-1.4131019","50.9026153"
"1474","1158736",NA,"-0.4012295","51.6594554"
"1475","913611",NA,"19.4251408","51.7570376"
"1476","33524","18000","14.4885149","50.104046"
"1477","853871","12500","19.1057853","47.5027458"
"1478","509456","12350","7.6510602","45.0400736"
"1479","408796",NA,NA,NA
"1480","1249911","250","-0.0832688","51.5260957"
"1481","93382",NA,NA,NA
"1482","821966",NA,"149.1340081","-35.2803525"
"1483","1331181",NA,NA,NA
"1484","203293",NA,"151.53561","-33.262924"
"1485","1324021",NA,NA,NA
"1486","1171821",NA,"-96.809624","32.783811"
"1487","11457",NA,"-111.922684","33.500844"
"1488","1074456",NA,"-115.16483","36.12711"
"1489","29937","1000","-118.3736656","34.0948759"
"1490","207633",NA,"100.5858786","13.7208447"
"1491","136158",NA,NA,NA
"1492","1672908",NA,"100.8940167","12.9607324"
"1493","1191166",NA,"-96.4769956","32.8872397"
"1494","573391",NA,"-2.979475","53.4015934"
"1495","8542",NA,"-87.6924257","41.919978"
"1496","1631918",NA,"-80.194834","25.781134"
"1497","1299751",NA,"-80.1309701","25.7906323"
"1498","67053",NA,"-70.6617918","-33.4627422"
"1499","1595748",NA,NA,NA
"1500","1761388",NA,"-97.8424907","30.429367"
"1501","947326",NA,"5.8525478","58.7641655"
"1502","1667598",NA,"2.15175","41.39596"
"1503","29361",NA,"-1.30703","51.39701"
"1504","1309666",NA,"11.9876028","57.7000631"
"1505","55540","315000","-115.0115494","36.2698542"
"1506","160908",NA,"-115.1649668","36.1294702"
"1507","1060696","3000","-115.1649668","36.1294702"
"1508","51489",NA,"8.2870507","47.3508817"
"1509","1008156",NA,NA,NA
"1510","454731",NA,"-80.12231","25.81797"
"1511","473696",NA,"2.5693337","39.5512221"
"1512","1161186",NA,"-87.6476461","41.887093"
"1513","699776",NA,"-81.2495813","42.9851892"
"1514","3869","1600","-0.099585","51.497496"
"1515","1964904",NA,"1.4377543","38.9093661"
"1516","55747",NA,"-111.91078","33.44561"
"1517","1979239",NA,"-111.9119039","33.4456987"
"1518","2027694",NA,"-70.6230778","-33.3887822"
"1519","903436",NA,"-58.4540527","-34.6831601"
"1520","2026634",NA,"-43.9181221","-19.9092045"
"1521","35460",NA,"151.06704","-33.84497"
"1522","1947394",NA,"149.1300092","-35.2809368"
"1523","36541",NA,"115.7852","-31.97592"
"1524","37012",NA,"144.92212","-37.77563"
"1525","1484533",NA,"138.58248","-34.9202"
"1526","35449",NA,"153.03189","-27.45103"
"1527","281321",NA,"106.8083227","-6.2212133"
"1528","33030",NA,"103.814525","1.25498"
"1529","2069329",NA,"-79.40004","43.64575"
"1530","92224",NA,"-96.76416","32.77586"
"1531","9408","450","-106.8190064","39.1876015"
"1532","1092621","14000","-48.4867437","-27.4416265"
"1533","1587588",NA,"-118.3767579","34.0833242"
"1534","18",NA,"-96.7904824","32.7849875"
"1535","1987899",NA,"-80.8451103","35.2389057"
"1536","1400948",NA,"-106.308591","31.744419"
"1537","825241",NA,"-97.1620056","26.0781356"
"1538","2088944",NA,"-80.13421","25.7705"
"1539","753591",NA,"-80.1274805","25.7977417"
"1540","30023",NA,"-79.3683586","43.6442533"
"1541","43011","17713","-123.04419","49.286"
"1542","28985",NA,"-93.2742752","44.9808256"
"1543","1864683",NA,"-76.9726045","38.9198004"
"1544","2224169",NA,"-115.1676888","36.1030179"
"1545","2262189",NA,"-115.1676888","36.1030179"
"1546","1838658",NA,"-7.30879","54.99725"
"1547","992561","135000","-75.5329563","39.1883396"
"1548","2300249","3500","18.08082","59.29417"
"1549","524301",NA,"11.9757992","57.7043054"
"1550","782551",NA,NA,NA
"1551","2189504",NA,"-0.01655","51.5433"
"1552","82690",NA,"12.657218","43.9869231"
"1553","713701",NA,"-114.07865","51.04918"
"1554","1858023",NA,"-84.7075252","33.6361338"
"1555","232448",NA,"-73.9964414","40.7681917"
"1556","30740","2000","-118.23427","34.06617"
"1557","4762","5104","-81.40545","28.53934"
"1558","796271","75192","-80.2387705","25.9578662"
"1559","1087796",NA,"-100.2808706","25.6775952"
"1560","33578",NA,"-99.10358","19.3733"
"1561","1309671",NA,"18.0804609","59.3435229"
"1562","2429899",NA,"3.038997","42.8289885"
"1563","1612248",NA,"-87.6304059","41.889804"
"1564","2663728",NA,"7.6101654","47.5484185"
"1565","835851",NA,"24.9776232","60.1948617"
"1566","2682448",NA,"24.9776232","60.1948617"
"1567","1678568",NA,"-80.8445379","35.2285363"
"1568","9915",NA,"-117.7658052","34.0801501"
"1569","194113",NA,"153.03189","-27.45103"
"1570","2887683",NA,"-115.173336","36.119556"
"1571","2574279",NA,"-115.1711298","36.128561"
"1572","2040454",NA,"15.938379","58.6836998"
"1573","408991",NA,NA,NA
"1574","483216",NA,"8.5665714","50.271747"
"1575","2781783",NA,"-80.3654026","25.7868113"
"1576","70055",NA,"-99.13321","19.43261"
"1577","3214383",NA,"-115.1745719","36.1162194"
"1578","29954",NA,"139.73199","35.70903"
"1579","489351",NA,"-122.41058","37.78677"
"1580","54229",NA,NA,NA
"1581","1934839",NA,"-122.3465061","47.6123456"
"1582","160713",NA,"-82.441301","27.960064"
"1583","2601223",NA,"-77.469512","37.561686"
"1584","10643",NA,"-75.9764757","36.8494885"
"1585","2819723",NA,"-0.0772365","51.5257443"
"1586","496426",NA,"151.2034735","-33.8686104"
"1587","1652553",NA,"113.5632663","22.1397693"
"1588","77132","5000","-80.18787","25.7774"
"1589","895621","1000","-71.0652348","42.3500295"
"1590","1172771",NA,"-90.200039","38.634062"
"1591","79881",NA,"-85.756888","38.2527375"
"1592","38278",NA,"-94.58215","39.09815"
"1593","2932848",NA,"-117.159493","32.710184"
"1594","63039",NA,"-84.39444","33.75931"
"1595","1315546","600","-84.4172261","33.7831074"
"1596","44504",NA,"-80.450515","43.4724231"
"1597","3313329",NA,"-115.1653652","36.1265953"
"1598","3171579",NA,"-82.5704004","27.9671334"
"1599","3253459",NA,"-114.0547","51.04068"
"1600","2436549",NA,"-114.0644543","51.0119583"
"1601","2561119",NA,"139.7794514","35.6228949"
"1602","2646993",NA,"-74.44972","39.37223"
"1603","3403919",NA,"-74.4352455","39.3783325"
"1604","3346034",NA,"-81.43826","28.55492"
"1605","2886613",NA,"-86.6555901","36.0517643"
"1606","2616908",NA,"-83.92962","35.96485"
"1607","2931078",NA,"-85.53539","42.25374"
"1608","56258",NA,"-82.9875838","40.0010493"
"1609","3275534",NA,"-96.87936","32.86013"
"1610","109136",NA,"-104.994","39.74276"
"1611","2636608",NA,"-80.6192668","28.4060603"
"1612","3469014",NA,"-115.1653652","36.1265953"
"1613","3471099",NA,"-115.1653","36.1294"
"1614","58821",NA,"10.2119706","56.1522756"
"1615","32639",NA,"6.98299","50.95098"
"1616","368256",NA,"-86.7721742","21.0837334"
"1617","38758",NA,"-80.19754","25.79777"
"1618","900591",NA,"-87.69056","30.24743"
"1619","53422","235000","-86.2301644","39.7875673"
"1620","3497784",NA,"-115.1653038","36.1293962"
"1621","35376",NA,"8.6518809","50.0645117"
"1622","2861603",NA,"-86.0886","35.48174"
"1623","2955903",NA,"-87.6593418","41.8631989"
"1624","56753",NA,"-117.89085","33.61566"
"1625","3571914",NA,"6.1968442","51.6266679"
"1626","451041","6000","4.3745785","51.0882562"
"1627","318176",NA,"2.3522219","48.856614"
"1628","130139",NA,"-79.51594","44.48072"
"1629","379501","2500","3.50289","43.27895"
"1630","167943",NA,"-43.1976208","-22.9084054"
"1631","2201969","550","-2.2484172","53.4781518"
"1632","11398",NA,"-95.54131","29.93049"
"1633","917471",NA,"101.7061792","3.1550374"
"1634","3054489",NA,"121.5363445","25.0751223"
"1635","3719394",NA,"-96.8295138","32.8031893"
"1636","86729",NA,"-106.8604932","39.2057944"
"1637","3721144",NA,"-73.92622","40.7107"
"1638","3030514",NA,"-78.87264","42.86992"
"1639","2825958",NA,"73.927693","18.50336"
"1640","3421449",NA,"34.7817676","32.0852999"
"1641","355851",NA,"-100.26004","25.70089"
"1642","14618","3000","-118.2689617","34.0393855"
"1643","3691749",NA,"-71.04776","42.35275"
"1644","46433",NA,"-87.609615","41.891975"
"1645","3871284",NA,NA,NA
"1646","2859783",NA,"-84.3778","33.76615"
"1647","16385",NA,"-86.3663975","43.5386506"
"1648","68455",NA,"-87.897661","43.027552"
"1649","3749729",NA,"10.5277867","59.8909053"
"1650","2330779",NA,NA,NA
"1651","1378846",NA,"11.6081619","53.3654765"
"1652","18469",NA,"-76.67596","39.34917"
"1653","482526",NA,"6.9500434","50.3354039"
"1654","17775","4500","-0.1434936","51.4569938"
"1655","3788999",NA,"-73.92716","40.79407"
"1656","3872554",NA,"-74.42124","39.35999"
"1657","4010429",NA,"-84.39494","33.76575"
"1658","3826949",NA,"-84.30645","34.05438"
"1659","3993089","54600","6.7333","51.26034"
"1660","3984364",NA,"-111.9828","33.27068"
"1661","3164399",NA,"78.362111","17.4396452"
"1662","1409963",NA,"77.06652","28.4669448"
"1663","1303026",NA,"100.557282","13.7340907"
"1664","1905218",NA,"150.99591","-33.82056"
"1665","85552",NA,"135.2101216","34.6640663"
"1666","113335",NA,"-2.5961059","51.4537512"
"1667","11828","200","-2.2338105","53.4825996"
"1668","8923","120","-1.8975846","52.4761884"
"1669","2448609","375","-0.0575201","51.5479818"
"1670","53829",NA,"-97.7398084","30.2665494"
"1671","903846",NA,"-97.7470902","30.2520199"
"1672","50650",NA,"-97.73165","30.263221"
"1673","2562859",NA,"-97.7430608","30.267153"
"1674","30405","1000","-0.1244919","51.5079149"
"1675","155098",NA,"-0.1304708","51.5158854"
"1676","2445014",NA,"-73.96347","40.709985"
"1677","1394768",NA,"-74.003868","40.750611"
"1678","712506",NA,"-118.3267009","34.1027731"
"1679","977986",NA,"-2.24263","53.48076"
"1680","994191",NA,"-2.58791","51.454513"
"1681","2593208","300","151.1776977","-33.8995807"
"1682","29966","350","144.998438","-37.7715203"
"1683","476926",NA,"24.9737786","60.1868785"
"1684","51260",NA,"5.7711851","52.439037"
"1685","148593",NA,"8.5391825","47.3686498"
"1686","1890853","600","-2.2422488","53.4743466"
"1687","558871","1500","4.883945","52.3622774"
"1688","2543124","500","12.54421","55.668"
"1689","584886",NA,"6.9393569","50.9987124"
"1690","1532983",NA,"8.68518","50.11437"
"1691","2366729",NA,"11.52191","48.14498"
"1692","13814",NA,"-82.99654","41.51612"
"1693","513326","507","-87.6497465","41.9260546"
"1694","2239","226","-83.0414354","42.3322098"
"1695","20837","600","-79.4190584","43.6551497"
"1696","3229064",NA,"-75.13663","39.96609"
"1697","29521","800","-71.10962","42.35047"
"1698","10865","400","-76.9865779","38.9000902"
"1699","936","450","-81.379179","28.543145"
"1700","6623",NA,"-82.64337","27.771472"
"1701","724726",NA,"-95.3636718","29.7536888"
"1702","15191",NA,"-96.7871085","32.7837716"
"1703","1261","600","-122.4187635","37.7851024"
"1704","30753","300","6.939325","50.927255"
"1705","2360344","7900","5.11285","52.09213"
"1706","3531634",NA,"-1.8960324","52.4735016"
"1707","1765183",NA,"-0.4399166","53.9185749"
"1708","49309","15000","-74.879679","41.699674"
"1709","2254449",NA,"-78.8775161","42.8759952"
"1710","64260",NA,"6.9047123","46.4393114"
"1711","3752",NA,"-0.3159061","51.451933"
"1712","1548653",NA,NA,NA
"1713","2925923",NA,"126.616936","37.476364"
"1714","3603814",NA,"101.7927675","3.4266687"
"1715","449366",NA,"13.4518736","52.5083955"
"1716","34658","1000","12.609318","55.657955"
"1717","2556734",NA,"-46.6697226","-23.5283899"
"1718","1842128","1584","-58.4507833","-34.5802214"
"1719","250","1000","-86.7804525","36.1528598"
"1720","2348549",NA,"-86.78046","36.15353"
"1721","13460",NA,"-73.7504122","42.6546302"
"1722","3477604",NA,"-112.07819","33.45141"
"1723","2420614",NA,"54.6040121","24.4958385"
"1724","129800","1800","151.20995","-33.84816"
"1725","1787","10250","-0.1331833","51.5907857"
"1726","1851133","25000","49.8350894","40.3783366"
"1727","3036764",NA,"114.1728403","22.3188457"
"1728","2973913",NA,"103.78844","1.30684"
"1729","3335139",NA,"-70.6202344","44.9618129"
"1730","1099746",NA,"139.7822983","35.6259612"
"1731","648426","7500","37.3836408","55.8166162"
"1732","3353994",NA,"-96.7969879","32.7766642"
"1733","3487204",NA,"-84.47154","33.88736"
"1734","965",NA,"-75.88181","41.2454"
"1735","3784294","8000","-93.26351","44.97518"
"1736","3798209",NA,"-3.61165","40.48697"
"1737","3620404",NA,"4.3775354","51.0887036"
"1738","50617",NA,"19.0546592","47.551944"
"1739","3991489",NA,NA,NA
"1740","2749973",NA,"-7.155561","53.0105834"
"1741","705401",NA,NA,NA
"1742","3869114",NA,"121.302221","31.190593"
"1743","3641429",NA,"103.819836","1.352083"
"1744","3373544",NA,"100.5017651","13.7563309"
"1745","357826",NA,NA,NA
"1746","3090534",NA,"-115.17276","36.11644"
"1747","597126",NA,"3.8163574","43.6283224"
"1748","2562749",NA,"-95.4343516","29.9442299"
"1749","3115224",NA,"-77.0422671","38.9223987"
"1750","67690","250","-76.6163947","39.3088401"
"1751","663261","300","-84.3879795","33.7920338"
"1752","880856",NA,"-96.80809","32.78533"
"1753","11428",NA,"-104.9838005","39.7599345"
"1754","1459948",NA,"-111.90677","40.76774"
"1755","11465",NA,"-106.654814","35.0848245"
"1756","1475683",NA,"-106.4887599","31.7571098"
"1757","2624908",NA,"-111.85902","33.42348"
"1758","1996889","200","-117.15981","32.71644"
"1759","1484608",NA,"-117.9194457","33.6998449"
"1760","3068854","600","-122.421244","37.7876581"
"1761","18515",NA,"-121.47018","38.57398"
"1762","32609",NA,"4.8942161","52.3774047"
"1763","3524504",NA,"-97.7430608","30.267153"
"1764","3557854",NA,"-74.005795","40.7417779"
"1765","1042","700","-118.4948893","34.0114001"
"1766","3606589",NA,"-123.04252","49.28253"
"1767","31801","5000","-122.11442","47.66452"
"1768","1019",NA,"-112.0145748","33.4544202"
"1769","65558",NA,"-106.5743887","35.0847282"
"1770","882",NA,"-93.0249397","45.0347269"
"1771","997441",NA,"-111.90691","40.76772"
"1772","29228","4569","-119.6935747","34.4351001"
"1773","28881","3867","-121.48584","38.57856"
"1774","688291","4000","-74.0007193","40.2199781"
"1775","29349","600","-0.1387684","51.5575896"
"1776","3591464",NA,"13.381228","52.501626"
"1777","33495","1800","10.75181","59.91552"
"1778","102189",NA,"10.3950528","63.4305149"
"1779","3268369",NA,"-98.60358","29.41365"
"1780","3125484","3000","18.11781","59.30465"
"1781","1018016",NA,"12.6203919","55.6711643"
"1782","75502",NA,"21.0114732","52.2327177"
"1783","33264",NA,"11.58971","48.13321"
"1784","1186151",NA,"-122.66729","45.53161"
"1785","523","5800","-118.2938303","34.1180501"
"1786","3092014",NA,"-111.9749045","33.2723181"
"1787","512941",NA,"-96.65471","33.12742"
"1788","3292249",NA,"-97.82023","30.54136"
"1789","3357044",NA,"-95.64329","29.57706"
"1790","6805",NA,"-84.09073","33.98692"
"1791","3262319",NA,"-80.84565","35.23938"
"1792","3881719",NA,"-76.60426","39.2837"
"1793","959586","5400","-78.64307","35.77377"
"1794","77209",NA,"-9.23238","38.69838"
"1795","1763973","1000","101.702557","3.142042"
"1796","3599539",NA,"103.70899","1.34039"
"1797","3721369",NA,"114.109497","22.396428"
"1798","4042854",NA,"115.87514","-31.9595"
"1799","3799339",NA,"115.1478947","-8.6550194"
"1800","1064296",NA,"-0.0679964","51.4698563"
"1801","80083",NA,"-0.1376818","50.8206723"
"1802","89053",NA,"1.0841632","51.2554666"
"1803","1771","2200","-1.1192095","52.6265306"
"1804","38117",NA,"-1.1467025","52.9519474"
"1805","1005531","500","-0.0858669","51.5255168"
"1806","3466","200","-0.1051569","51.5324958"
"1807","492861",NA,"-1.2036658","51.1789332"
"1808","554931",NA,"-2.3384387","53.9162827"
"1809","2385684","2700","4.9215527","52.3840697"
"1810","17507","750","-0.1417947","50.8199818"
"1811","2366819","720","-0.0578761","51.5388795"
"1812","37328",NA,"-2.8036077","54.0486621"
"1813","89391",NA,"-2.9718386","53.3972376"
"1814","663821",NA,"4.8968","52.36132"
"1815","2306944",NA,"-2.5991917","51.4516238"
"1816","29130",NA,"-1.2109594","52.9477796"
"1817","1022176",NA,"-4.4764047","52.8777904"
"1818","1379566",NA,"12.43761","51.75426"
"1819","885406",NA,"-0.1774353","52.3868479"
"1820","517201",NA,"-2.7154866","54.6043268"
"1821","33313","400","10.75054","59.9163332"
"1822","62099",NA,NA,NA
"1823","1443043",NA,"7.74194","46.31577"
"1824","37214",NA,"1.1918507","52.650151"
"1825","97918",NA,NA,NA
