"","venueID","venueCapacity","venueLng","venueLat"
"1239","11827",NA,"-0.34126","51.45582"
"1240","6026",NA,"-157.93065","21.34629"
"1241","499246",NA,"153.054841","-27.55922"
"1242","4070544",NA,"144.98381","-37.82164"
"1243","3744804",NA,"115.89537","-31.95438"
"1244","52075",NA,"174.78334","-41.27728"
"1245","51281","1000","-3.1790238","51.4876847"
"1246","1646","1400","-2.7091733","53.7638965"
"1247","53964",NA,"-8.47263","51.8983754"
"1248","81341",NA,NA,NA
"1249","97357",NA,"-9.0498131","53.2740147"
"1250","16916",NA,"-1.8899505","52.4759918"
"1251","37673",NA,"-0.1281148","51.5081072"
"1252","135898",NA,NA,NA
"1253","709836",NA,NA,NA
"1254","653436",NA,"-2.977255","51.347405"
"1255","3579",NA,"-1.7411007","52.1389537"
"1256","3591",NA,"-3.1791074","51.4830688"
"1257","3680",NA,"-1.2295","54.57587"
"1258","508811",NA,"-2.0938544","57.1476538"
"1259","3352",NA,"-3.187638","55.9492608"
"1260","51782",NA,NA,NA
"1261","28924",NA,"-2.9815954","51.3416673"
"1262","9289",NA,"-1.2470516","50.6865925"
"1263","34137",NA,"-3.17909","51.481581"
"1264","150303","350","-118.2691009","34.0793291"
"1265","1405978",NA,NA,NA
"1266","4047",NA,"-4.2457252","55.8582515"
"1267","16778","450","-2.2314899","53.4641082"
"1268","3514",NA,"-2.2314899","53.4641082"
"1269","30216","1000","-0.1304079","51.5158107"
"1270","32431","12500","-4.28114","55.85983"
"1271","8413","4100","-1.8791888","50.7176583"
"1272","493216",NA,"-1.73366","48.05768"
"1273","89092",NA,NA,NA
"1274","490686",NA,NA,NA
"1275","32864",NA,"144.9719102","-37.8246519"
"1276","32923",NA,"151.2250153","-33.8960992"
"1277","37465",NA,"151.23064","-33.89212"
"1278","738266",NA,"11.8618122","47.1681071"
"1279","242883",NA,"-80.1294306","25.7936265"
"1280","734356",NA,NA,NA
"1281","32250",NA,"8.5224279","47.3616674"
"1282","29991","400","13.44522","52.49926"
"1283","43158",NA,"6.7970919","47.6822477"
"1284","2793",NA,"-77.0046631","38.8869718"
"1285","187523","1300","-118.3232478","34.1012695"
"1286","32536",NA,"-122.3938877","37.7788598"
"1287","363851",NA,NA,NA
"1288","123354",NA,"13.42873","52.51057"
"1289","35835","2000","2.19111","41.39772"
"1290","17071",NA,"-2.0345913","51.4342777"
"1291","90441",NA,"-1.36095","51.84135"
"1292","313201",NA,"6.86385","47.63967"
"1293","34666","700","2.3944312","48.8890945"
"1294","33455",NA,"144.9661318","-37.8146394"
"1295","481021",NA,"-6.2625347","53.3421896"
"1296","32701",NA,"-79.3907874","43.6484852"
"1297","35343",NA,"-123.1298511","49.2794822"
"1298","1039","700","-118.3487992","34.062397"
"1299","20842",NA,"-114.066923","51.0433378"
"1300","32865",NA,"115.8610488","-31.9525739"
"1301","8318",NA,"-1.5030988","52.412836"
"1302","50637",NA,"153.4267801","-27.9560887"
"1303","14062",NA,"-0.540579","53.230688"
"1304","485116",NA,"-99.65567","19.28261"
"1305","730671",NA,"-115.1948136","36.1144832"
"1306","11991",NA,"-118.3209538","34.1017935"
"1307","79748","1500","-80.13196","25.783334"
"1308","32873",NA,"-87.676953","41.9101432"
"1309","8392","550","-4.2891382","55.8773722"
"1310","16663",NA,"-1.6211543","54.9678494"
"1311","360401",NA,NA,NA
"1312","115948",NA,"-1.85447","51.56095"
"1313","499251",NA,NA,NA
"1314","383036",NA,NA,NA
"1315","12994",NA,"-0.1038966","51.5471751"
"1316","18508",NA,"-1.2885547","50.7023036"
"1317","1590",NA,"-3.1828487","51.4810321"
"1318","236108",NA,"1.4205983","38.9067339"
"1319","32848",NA,"2.3135474","48.8636692"
"1320","9007",NA,"-0.0804783","51.5266514"
"1321","715871",NA,NA,NA
"1322","530831",NA,NA,NA
"1323","16732",NA,"-1.5007256","52.9287924"
"1324","3745","20000","-0.04159","51.53328"
"1325","156418",NA,"-6.2623699","53.34222"
"1326","67241",NA,NA,NA
"1327","360416",NA,NA,NA
"1328","68426",NA,"-4.48477","55.60763"
"1329","16761","80000","-2.6313726","53.3427104"
"1330","506341",NA,NA,NA
"1331","480021",NA,"21.008235","52.2326139"
"1332","495996",NA,"-87.6300256","41.8936493"
"1333","66955","500","-123.121212","49.280579"
"1334","481751",NA,"-1.9255185","52.4538958"
"1335","629516",NA,"-1.8397544","50.7265402"
"1336","16799",NA,"-1.2291559","51.7440976"
"1337","9063","1860","-0.1415366","50.8247549"
"1338","33635","1100","-0.1382083","50.8219842"
"1339","35888",NA,"-0.1389952","51.4812662"
"1340","98457",NA,"-2.1069771","57.1474076"
"1341","17376",NA,"-4.2282814","57.4809232"
"1342","7866",NA,"-2.9769608","56.4608529"
"1343","51611","800","2.36307","48.87067"
"1344","436921",NA,"-6.63457","55.19795"
"1345","14146",NA,NA,NA
"1346","1732",NA,"-2.9658354","53.4050214"
"1347","1113811","1000","2.34366","48.88301"
"1348","127030",NA,"-3.9387692","51.619318"
"1349","9195",NA,"-3.219645","51.4942423"
"1350","8850","1600","-0.1024779","51.5195531"
"1351","29012",NA,"-2.74936","52.71224"
"1352","1701","5000","-2.2286739","53.4790598"
"1353","11687",NA,"-3.0488509","53.8183306"
"1354","69459",NA,"144.974078","-37.862162"
"1355","818086",NA,NA,NA
"1356","816896",NA,"106.8242199","-6.2356598"
"1357","708671",NA,"103.835402","1.291245"
"1358","794281",NA,"2.19084","41.39771"
"1359","32623",NA,"-3.7120511","40.4247018"
"1360","69350",NA,"-123.1092779","49.2747792"
"1361","36614",NA,"-118.327153","34.10272"
"1362","487566",NA,"-117.1600143","32.7132803"
"1363","120205",NA,NA,NA
"1364","56994",NA,"4.3075665","52.0747281"
"1365","67612",NA,"-7.1195912","52.2616341"
"1366","860556",NA,NA,NA
"1367","67822",NA,"-80.1291865","25.7953494"
"1368","30591",NA,"-74.0012943","40.7176093"
"1369","540306",NA,"-63.5768223","44.64675"
"1370","32661",NA,"-0.5524514","44.8215833"
"1371","58899",NA,"0.34991","53.17818"
"1372","621246",NA,"-6.9270033","52.8359485"
"1373","940801",NA,NA,NA
"1374","837476",NA,NA,NA
"1375","533296",NA,"-1.8702262","50.7223412"
"1376","468116",NA,"-1.4039146","50.9121273"
"1377","7801",NA,"-1.4049","50.9123666"
"1378","135863",NA,NA,NA
"1379","736166",NA,"-9.1256439","38.7499993"
"1380","848951",NA,"-0.2431281","51.4554789"
"1381","99712",NA,"-1.1502995","52.9544812"
"1382","825936",NA,NA,NA
"1383","477486",NA,NA,NA
"1384","30393",NA,"-4.737621","50.361286"
"1385","1041671",NA,"-1.537381","43.466378"
"1386","88750",NA,NA,NA
"1387","233358",NA,"100.5760672","13.7507844"
"1388","82676",NA,"1.4042203","38.8844854"
"1389","398556",NA,"-7.7226308","54.9512898"
"1390","72510",NA,"-8.622905","52.666258"
"1391","360296",NA,NA,NA
"1392","501626",NA,NA,NA
"1393","987141",NA,"-1.7851746","51.560336"
"1394","1696",NA,"-2.9793857","53.4015543"
"1395","1128796",NA,"0.4710404","51.5830489"
"1396","32254",NA,"-2.5984598","51.4506834"
"1397","696396",NA,"-3.1746706","51.4835245"
"1398","589191",NA,"-3.9487622","51.6195751"
"1399","1128821",NA,NA,NA
"1400","589766",NA,"-0.1443655","50.8228197"
"1401","1537",NA,"-97.749672","30.266745"
"1402","1231921",NA,NA,NA
"1403","763906",NA,"-109.903928","22.888935"
"1404","35597",NA,"-79.3684779","43.6443151"
"1405","34928","550","-119.49724","49.88438"
"1406","43505","4000","-123.03712","49.28388"
"1407","86435",NA,"-113.45576","53.56834"
"1408","11420",NA,"-106.3928929","31.7820592"
"1409","9786","2000","-95.4986635","29.7317677"
"1410","13247",NA,"-77.0324","38.9026332"
"1411","1127921",NA,"-81.2213375","42.9902361"
"1412","1046","3700","-73.9842025","40.7631247"
"1413","32410",NA,"-80.49084","43.45048"
"1414","1066306",NA,"-73.9714827","40.762828"
"1415","1557","650","-84.3879795","33.7920338"
"1416","32703",NA,"-58.3815931","-34.6037232"
"1417","828126",NA,"-46.6428052","-23.5507478"
"1418","372231",NA,"-74.0683775","4.6220989"
"1419","868576","994","-80.193623","25.780664"
"1420","1026896",NA,"-114.0713675","51.0434531"
"1421","1188816",NA,NA,NA
"1422","35360","6000","-113.48678","53.54174"
"1423","84512",NA,"-111.9227723","33.5016889"
"1424","5610","1500","-117.1612837","32.7176824"
"1425","50100",NA,"153.03506","-27.45936"
"1426","1246036",NA,NA,NA
"1427","1118191",NA,"151.20785","-33.84057"
"1428","44122",NA,"151.73678","-32.92044"
"1429","78263","2400","151.7671948","-32.9282131"
"1430","30064","19000","115.8967871","-31.963304"
"1431","502716",NA,"-97.7408865","30.2675115"
"1432","127038",NA,"-80.1309701","25.7906323"
"1433","1048941",NA,"-123.113339","49.2879091"
"1434","331",NA,"-122.4098178","37.7874395"
"1435","1285851",NA,"-115.165129","36.130189"
"1436","127018",NA,"-1.9146703","52.4743939"
"1437","198808",NA,"-2.9784539","53.4016647"
"1438","11992",NA,"-73.9975487","40.7636971"
"1439","5243",NA,"-104.97026","39.77912"
"1440","1136216",NA,"-74.42727","39.38425"
"1441","75041",NA,"18.0982931","59.3505669"
"1442","78966",NA,"1.40764","38.90283"
"1443","1310586",NA,"-117.2518266","32.770439"
"1444","1091296",NA,"-106.6681028","52.1453839"
"1445","1067961",NA,"-71.028199","42.299532"
"1446","86694",NA,"-119.49939","49.8825"
"1447","39",NA,"-117.7160105","33.767456"
"1448","1412773",NA,"-0.5367459","53.2305141"
"1449","31288",NA,"-117.9185915","33.6420964"
"1450","1229586",NA,"-81.3774808","28.5416821"
"1451","408111","1300","-80.146326","26.1211786"
"1452","1440393",NA,"-81.587138","30.2230207"
"1453","1405368",NA,NA,NA
"1454","821451",NA,"37.6667607","55.7610673"
"1455","102986",NA,"-2.6935393","53.7597757"
"1456","102983",NA,"-2.102187","57.1445599"
"1457","1128841",NA,"-1.8736983","50.7218504"
"1458","1206351",NA,"-1.8982534","52.4751001"
"1459","628076",NA,NA,NA
"1460","1116351",NA,"-3.204346","55.943688"
"1461","1459323",NA,"1.3054028","52.6230774"
"1462","1250021",NA,"-0.2998557","51.4116245"
"1463","798071",NA,"-1.1398382","52.9538833"
"1464","102984",NA,"-2.1249931","52.5835763"
"1465","136163",NA,"-1.5447752","53.8013741"
"1466","109794",NA,"5.2903295","51.7009762"
"1467","1250101",NA,"10.74344","59.9139"
"1468","586836",NA,"18.0677193","59.3361021"
"1469","35011",NA,"9.81686","52.32302"
"1470","29657","12200","12.3534965","51.3412854"
"1471","33769","34000","5.89304","51.9636"
"1472","827926",NA,"-1.0924305","50.7995708"
"1473","1116356",NA,"-0.6106086","51.4806987"
"1474","589796",NA,"-1.4131019","50.9026153"
"1475","1158736",NA,"-0.4012295","51.6594554"
"1476","913611",NA,"19.4251408","51.7570376"
"1477","33524","18000","14.4885149","50.104046"
"1478","853871","12500","19.1057853","47.5027458"
"1479","509456","12350","7.6510602","45.0400736"
"1480","408796",NA,NA,NA
"1481","1249911","250","-0.0832688","51.5260957"
"1482","93382",NA,NA,NA
"1483","821966",NA,"149.1340081","-35.2803525"
"1484","1331181",NA,NA,NA
"1485","203293",NA,"151.53561","-33.262924"
"1486","1324021",NA,NA,NA
"1487","1171821",NA,"-96.809624","32.783811"
"1488","11457",NA,"-111.922684","33.500844"
"1489","1074456",NA,"-115.16483","36.12711"
"1490","29937","1000","-118.3736656","34.0948759"
"1491","207633",NA,"100.5858786","13.7208447"
"1492","136158",NA,NA,NA
"1493","1672908",NA,"100.8940167","12.9607324"
"1494","1191166",NA,"-96.4769956","32.8872397"
"1495","573391",NA,"-2.979475","53.4015934"
"1496","8542",NA,"-87.6924257","41.919978"
"1497","1631918",NA,"-80.194834","25.781134"
"1498","1299751",NA,"-80.1309701","25.7906323"
"1499","67053",NA,"-70.6617918","-33.4627422"
"1500","1595748",NA,NA,NA
"1501","1761388",NA,"-97.8424907","30.429367"
"1502","947326",NA,"5.8525478","58.7641655"
"1503","1667598",NA,"2.15175","41.39596"
"1504","29361",NA,"-1.30703","51.39701"
"1505","1309666",NA,"11.9876028","57.7000631"
"1506","55540","315000","-115.0115494","36.2698542"
"1507","160908",NA,"-115.1649668","36.1294702"
"1508","1060696","3000","-115.1649668","36.1294702"
"1509","51489",NA,"8.2870507","47.3508817"
"1510","1008156",NA,NA,NA
"1511","454731",NA,"-80.12231","25.81797"
"1512","473696",NA,"2.5693337","39.5512221"
"1513","1161186",NA,"-87.6476461","41.887093"
"1514","699776",NA,"-81.2495813","42.9851892"
"1515","3869","1600","-0.099585","51.497496"
"1516","1964904",NA,"1.4377543","38.9093661"
"1517","55747",NA,"-111.91078","33.44561"
"1518","1979239",NA,"-111.9119039","33.4456987"
"1519","2027694",NA,"-70.6230778","-33.3887822"
"1520","903436",NA,"-58.4540527","-34.6831601"
"1521","2026634",NA,"-43.9181221","-19.9092045"
"1522","35460",NA,"151.06704","-33.84497"
"1523","1947394",NA,"149.1300092","-35.2809368"
"1524","36541",NA,"115.7852","-31.97592"
"1525","37012",NA,"144.92212","-37.77563"
"1526","1484533",NA,"138.58248","-34.9202"
"1527","35449",NA,"153.03189","-27.45103"
"1528","281321",NA,"106.8083227","-6.2212133"
"1529","33030",NA,"103.814525","1.25498"
"1530","2069329",NA,"-79.40004","43.64575"
"1531","92224",NA,"-96.76416","32.77586"
"1532","9408","450","-106.8190064","39.1876015"
"1533","1092621","14000","-48.4867437","-27.4416265"
"1534","1587588",NA,"-118.3767579","34.0833242"
"1535","18",NA,"-96.7904824","32.7849875"
"1536","1987899",NA,"-80.8451103","35.2389057"
"1537","1400948",NA,"-106.308591","31.744419"
"1538","825241",NA,"-97.1620056","26.0781356"
"1539","2088944",NA,"-80.13421","25.7705"
"1540","753591",NA,"-80.1274805","25.7977417"
"1541","30023",NA,"-79.3683586","43.6442533"
"1542","43011","17713","-123.04419","49.286"
"1543","28985",NA,"-93.2742752","44.9808256"
"1544","1864683",NA,"-76.9726045","38.9198004"
"1545","2224169",NA,"-115.1676888","36.1030179"
"1546","2262189",NA,"-115.1676888","36.1030179"
"1547","1838658",NA,"-7.30879","54.99725"
"1548","992561","135000","-75.5329563","39.1883396"
"1549","2300249","3500","18.08082","59.29417"
"1550","524301",NA,"11.9757992","57.7043054"
"1551","782551",NA,NA,NA
"1552","2189504",NA,"-0.01655","51.5433"
"1553","82690",NA,"12.657218","43.9869231"
"1554","713701",NA,"-114.07865","51.04918"
"1555","1858023",NA,"-84.7075252","33.6361338"
"1556","232448",NA,"-73.9964414","40.7681917"
"1557","30740","2000","-118.23427","34.06617"
"1558","4762","5104","-81.40545","28.53934"
"1559","796271","75192","-80.2387705","25.9578662"
"1560","1087796",NA,"-100.2808706","25.6775952"
"1561","33578",NA,"-99.10358","19.3733"
"1562","1309671",NA,"18.0804609","59.3435229"
"1563","2429899",NA,"3.038997","42.8289885"
"1564","1612248",NA,"-87.6304059","41.889804"
"1565","2663728",NA,"7.6101654","47.5484185"
"1566","835851",NA,"24.9776232","60.1948617"
"1567","2682448",NA,"24.9776232","60.1948617"
"1568","1678568",NA,"-80.8445379","35.2285363"
"1569","9915",NA,"-117.7658052","34.0801501"
"1570","194113",NA,"153.03189","-27.45103"
"1571","2887683",NA,"-115.173336","36.119556"
"1572","2574279",NA,"-115.1711298","36.128561"
"1573","2040454",NA,"15.938379","58.6836998"
"1574","408991",NA,NA,NA
"1575","483216",NA,"8.5665714","50.271747"
"1576","2781783",NA,"-80.3654026","25.7868113"
"1577","70055",NA,"-99.13321","19.43261"
"1578","3214383",NA,"-115.1745719","36.1162194"
"1579","29954",NA,"139.73199","35.70903"
"1580","489351",NA,"-122.41058","37.78677"
"1581","54229",NA,NA,NA
"1582","1934839",NA,"-122.3465061","47.6123456"
"1583","160713",NA,"-82.441301","27.960064"
"1584","2601223",NA,"-77.469512","37.561686"
"1585","10643",NA,"-75.9764757","36.8494885"
"1586","2819723",NA,"-0.0772365","51.5257443"
"1587","496426",NA,"151.2034735","-33.8686104"
"1588","1652553",NA,"113.5632663","22.1397693"
"1589","77132","5000","-80.18787","25.7774"
"1590","895621","1000","-71.0652348","42.3500295"
"1591","1172771",NA,"-90.200039","38.634062"
"1592","79881",NA,"-85.756888","38.2527375"
"1593","38278",NA,"-94.58215","39.09815"
"1594","2932848",NA,"-117.159493","32.710184"
"1595","63039",NA,"-84.39444","33.75931"
"1596","1315546","600","-84.4172261","33.7831074"
"1597","44504",NA,"-80.450515","43.4724231"
"1598","3313329",NA,"-115.1653652","36.1265953"
"1599","3171579",NA,"-82.5704004","27.9671334"
"1600","3253459",NA,"-114.0547","51.04068"
"1601","2436549",NA,"-114.0644543","51.0119583"
"1602","2561119",NA,"139.7794514","35.6228949"
"1603","2646993",NA,"-74.44972","39.37223"
"1604","3403919",NA,"-74.4352455","39.3783325"
"1605","3346034",NA,"-81.43826","28.55492"
"1606","2886613",NA,"-86.6555901","36.0517643"
"1607","2616908",NA,"-83.92962","35.96485"
"1608","2931078",NA,"-85.53539","42.25374"
"1609","56258",NA,"-82.9875838","40.0010493"
"1610","3275534",NA,"-96.87936","32.86013"
"1611","109136",NA,"-104.994","39.74276"
"1612","2636608",NA,"-80.6192668","28.4060603"
"1613","3469014",NA,"-115.1653652","36.1265953"
"1614","3471099",NA,"-115.1653","36.1294"
"1615","58821",NA,"10.2119706","56.1522756"
"1616","32639",NA,"6.98299","50.95098"
"1617","368256",NA,"-86.7721742","21.0837334"
"1618","38758",NA,"-80.19754","25.79777"
"1619","900591",NA,"-87.69056","30.24743"
"1620","53422","235000","-86.2301644","39.7875673"
"1621","3497784",NA,"-115.1653038","36.1293962"
"1622","35376",NA,"8.6518809","50.0645117"
"1623","2861603",NA,"-86.0886","35.48174"
"1624","2955903",NA,"-87.6593418","41.8631989"
"1625","56753",NA,"-117.89085","33.61566"
"1626","3571914",NA,"6.1968442","51.6266679"
"1627","451041","6000","4.3745785","51.0882562"
"1628","318176",NA,"2.3522219","48.856614"
"1629","130139",NA,"-79.51594","44.48072"
"1630","379501","2500","3.50289","43.27895"
"1631","167943",NA,"-43.1976208","-22.9084054"
"1632","2201969","550","-2.2484172","53.4781518"
"1633","11398",NA,"-95.54131","29.93049"
"1634","917471",NA,"101.7061792","3.1550374"
"1635","3054489",NA,"121.5363445","25.0751223"
"1636","3719394",NA,"-96.8295138","32.8031893"
"1637","86729",NA,"-106.8604932","39.2057944"
"1638","3721144",NA,"-73.92622","40.7107"
"1639","3030514",NA,"-78.87264","42.86992"
"1640","2825958",NA,"73.927693","18.50336"
"1641","3421449",NA,"34.7817676","32.0852999"
"1642","355851",NA,"-100.26004","25.70089"
"1643","14618","3000","-118.2689617","34.0393855"
"1644","3691749",NA,"-71.04776","42.35275"
"1645","46433",NA,"-87.609615","41.891975"
"1646","3871284",NA,NA,NA
"1647","2859783",NA,"-84.3778","33.76615"
"1648","16385",NA,"-86.3663975","43.5386506"
"1649","68455",NA,"-87.897661","43.027552"
"1650","3749729",NA,"10.5277867","59.8909053"
"1651","2330779",NA,NA,NA
"1652","1378846",NA,"11.6081619","53.3654765"
"1653","18469",NA,"-76.67596","39.34917"
"1654","482526",NA,"6.9500434","50.3354039"
"1655","17775","4500","-0.1434936","51.4569938"
"1656","3788999",NA,"-73.92716","40.79407"
"1657","3872554",NA,"-74.42124","39.35999"
"1658","4010429",NA,"-84.39494","33.76575"
"1659","3826949",NA,"-84.30645","34.05438"
"1660","3993089","54600","6.7333","51.26034"
"1661","3984364",NA,"-111.9828","33.27068"
"1662","3164399",NA,"78.362111","17.4396452"
"1663","1409963",NA,"77.06652","28.4669448"
"1664","1303026",NA,"100.557282","13.7340907"
"1665","1905218",NA,"150.99591","-33.82056"
"1666","85552",NA,"135.2101216","34.6640663"
"1667","113335",NA,"-2.5961059","51.4537512"
"1668","11828","200","-2.2338105","53.4825996"
"1669","8923","120","-1.8975846","52.4761884"
"1670","2448609","375","-0.0575201","51.5479818"
"1671","53829",NA,"-97.7398084","30.2665494"
"1672","903846",NA,"-97.7470902","30.2520199"
"1673","50650",NA,"-97.73165","30.263221"
"1674","2562859",NA,"-97.7430608","30.267153"
"1675","30405","1000","-0.1244919","51.5079149"
"1676","155098",NA,"-0.1304708","51.5158854"
"1677","2445014",NA,"-73.96347","40.709985"
"1678","1394768",NA,"-74.003868","40.750611"
"1679","712506",NA,"-118.3267009","34.1027731"
"1680","977986",NA,"-2.24263","53.48076"
"1681","994191",NA,"-2.58791","51.454513"
"1682","2593208","300","151.1776977","-33.8995807"
"1683","29966","350","144.998438","-37.7715203"
"1684","476926",NA,"24.9737786","60.1868785"
"1685","51260",NA,"5.7711851","52.439037"
"1686","148593",NA,"8.5391825","47.3686498"
"1687","1890853","600","-2.2422488","53.4743466"
"1688","558871","1500","4.883945","52.3622774"
"1689","2543124","500","12.54421","55.668"
"1690","584886",NA,"6.9393569","50.9987124"
"1691","1532983",NA,"8.68518","50.11437"
"1692","2366729",NA,"11.52191","48.14498"
"1693","13814",NA,"-82.9965425","41.5161162"
"1694","513326","507","-87.6497465","41.9260546"
"1695","2239","226","-83.0414354","42.3322098"
"1696","20837","600","-79.4190584","43.6551497"
"1697","3229064",NA,"-75.13663","39.96609"
"1698","29521","800","-71.1096202","42.3504745"
"1699","10865","400","-76.9865779","38.9000902"
"1700","936","450","-81.379179","28.543145"
"1701","6623",NA,"-82.64337","27.771472"
"1702","724726",NA,"-95.3636718","29.7536888"
"1703","15191",NA,"-96.7871085","32.7837716"
"1704","1261","600","-122.4187635","37.7851024"
"1705","30753","300","6.939325","50.927255"
"1706","2360344","7900","5.11285","52.09213"
"1707","3531634",NA,"-1.8960324","52.4735016"
"1708","1765183",NA,"-0.4399166","53.9185749"
"1709","49309","15000","-74.879679","41.699674"
"1710","2254449",NA,"-78.8775161","42.8759952"
"1711","64260",NA,"6.9047123","46.4393114"
"1712","3752",NA,"-0.3159061","51.451933"
"1713","1548653",NA,NA,NA
"1714","2925923",NA,"126.616936","37.476364"
"1715","3603814",NA,"101.7927675","3.4266687"
"1716","449366",NA,"13.4518736","52.5083955"
"1717","34658","1000","12.609318","55.657955"
"1718","2556734",NA,"-46.6697226","-23.5283899"
"1719","1842128","1584","-58.4507833","-34.5802214"
"1720","250","1000","-86.7804525","36.1528598"
"1721","2348549",NA,"-86.78046","36.15353"
"1722","13460",NA,"-73.7504122","42.6546302"
"1723","3477604",NA,"-112.07819","33.45141"
"1724","2420614",NA,"54.6040121","24.4958385"
"1725","129800","1800","151.20995","-33.84816"
"1726","1787","10250","-0.1331833","51.5907857"
"1727","1851133","25000","49.8350894","40.3783366"
"1728","3036764",NA,"114.1728403","22.3188457"
"1729","2973913",NA,"103.78844","1.30684"
"1730","3335139",NA,"-70.6202344","44.9618129"
"1731","1099746",NA,"139.7822983","35.6259612"
"1732","648426","7500","37.3836408","55.8166162"
"1733","3353994",NA,"-96.7969879","32.7766642"
"1734","3487204",NA,"-84.47154","33.88736"
"1735","965",NA,"-75.8818077","41.2453999"
"1736","3784294","8000","-93.26351","44.97518"
"1737","3798209",NA,"-3.61165","40.48697"
"1738","3620404",NA,"4.3775354","51.0887036"
"1739","50617",NA,"19.0546592","47.551944"
"1740","3991489",NA,NA,NA
"1741","2749973",NA,"-7.155561","53.0105834"
"1742","705401",NA,NA,NA
"1743","3869114",NA,"121.302221","31.190593"
"1744","3078449",NA,"120.98422","14.59951"
"1745","3641429",NA,"103.819836","1.352083"
"1746","3373544",NA,"100.5017651","13.7563309"
"1747","357826",NA,NA,NA
"1748","3090534",NA,"-115.17276","36.11644"
"1749","597126",NA,"3.8163574","43.6283224"
"1750","2562749",NA,"-95.4343516","29.9442299"
"1751","3115224",NA,"-77.0422671","38.9223987"
"1752","67690","250","-76.6163947","39.3088401"
"1753","663261","300","-84.3879795","33.7920338"
"1754","880856",NA,"-96.80809","32.78533"
"1755","11428",NA,"-104.9838005","39.7599345"
"1756","1459948",NA,"-111.90677","40.76774"
"1757","11465",NA,"-106.654814","35.0848245"
"1758","1475683",NA,"-106.4887599","31.7571098"
"1759","2624908",NA,"-111.85902","33.42348"
"1760","1996889","200","-117.15981","32.71644"
"1761","1484608",NA,"-117.9194457","33.6998449"
"1762","3068854","600","-122.421244","37.7876581"
"1763","18515",NA,"-121.47018","38.57398"
"1764","32609",NA,"4.8942161","52.3774047"
"1765","3524504",NA,"-97.7430608","30.267153"
"1766","3557854",NA,"-74.005795","40.7417779"
"1767","1042","700","-118.4948893","34.0114001"
"1768","3606589",NA,"-123.04252","49.28253"
"1769","31801","5000","-122.11442","47.66452"
"1770","1019",NA,"-112.0145748","33.4544202"
"1771","65558",NA,"-106.5743887","35.0847282"
"1772","4012179",NA,"-77.02762","38.99744"
"1773","882",NA,"-93.0249397","45.0347269"
"1774","997441",NA,"-111.90691","40.76772"
"1775","29228","4569","-119.6935747","34.4351001"
"1776","28881","3867","-121.48584","38.57856"
"1777","688291","4000","-74.0007193","40.2199781"
"1778","29349","600","-0.1387684","51.5575896"
"1779","3591464",NA,"13.381228","52.501626"
"1780","33495","1800","10.75181","59.91552"
"1781","102189",NA,"10.3950528","63.4305149"
"1782","3268369",NA,"-98.60358","29.41365"
"1783","3125484","3000","18.11781","59.30465"
"1784","1018016",NA,"12.6203919","55.6711643"
"1785","75502",NA,"21.0114732","52.2327177"
"1786","33264",NA,"11.58971","48.13321"
"1787","1186151",NA,"-122.66729","45.53161"
"1788","523","5800","-118.2938303","34.1180501"
"1789","3092014",NA,"-111.9749045","33.2723181"
"1790","512941",NA,"-96.65471","33.12742"
"1791","3292249",NA,"-97.82023","30.54136"
"1792","3357044",NA,"-95.64329","29.57706"
"1793","6805",NA,"-84.09073","33.98692"
"1794","3262319",NA,"-80.84565","35.23938"
"1795","3881719",NA,"-76.60426","39.2837"
"1796","959586","5400","-78.64307","35.77377"
"1797","77209",NA,"-9.23238","38.69838"
"1798","1763973","1000","101.702557","3.142042"
"1799","3599539",NA,"103.70899","1.34039"
"1800","3721369",NA,"114.109497","22.396428"
"1801","4042854",NA,"115.87514","-31.9595"
"1802","3799339",NA,"115.1478947","-8.6550194"
"1803","1064296",NA,"-0.0679964","51.4698563"
"1804","80083",NA,"-0.1376818","50.8206723"
"1805","89053",NA,"1.0841632","51.2554666"
"1806","1771","2200","-1.1192095","52.6265306"
"1807","38117",NA,"-1.1467025","52.9519474"
"1808","1005531","500","-0.0858669","51.5255168"
"1809","3466","200","-0.1051569","51.5324958"
"1810","492861",NA,"-1.2036658","51.1789332"
"1811","554931",NA,"-2.3384387","53.9162827"
"1812","2385684","2700","4.9215527","52.3840697"
"1813","17507","750","-0.1417947","50.8199818"
"1814","2366819","720","-0.0578761","51.5388795"
"1815","37328",NA,"-2.8036077","54.0486621"
"1816","89391",NA,"-2.9718386","53.3972376"
"1817","663821",NA,"4.8968","52.36132"
"1818","2306944",NA,"-2.5991917","51.4516238"
"1819","29130",NA,"-1.2109594","52.9477796"
"1820","1022176",NA,"-4.4764047","52.8777904"
"1821","1379566",NA,"12.43761","51.75426"
"1822","885406",NA,"-0.1774353","52.3868479"
"1823","517201",NA,"-2.7154866","54.6043268"
"1824","33313","400","10.75054","59.9163332"
"1825","62099",NA,NA,NA
"1826","1443043",NA,"7.74194","46.31577"
"1827","37214",NA,"1.1918507","52.650151"
"1828","97918",NA,NA,NA
"1829","82882",NA,"9.94298","51.53426"
"1830","1478523","600","-75.1583146","39.9591168"
"1831","1163",NA,"-122.3200355","47.6140125"
"1832","11585","300","-122.6587133","45.5229238"
"1833","598471",NA,NA,NA
"1834","7372",NA,"-3.5341196","50.7358664"
"1835","196988","220","0.4735868","50.8378168"
"1836","43109",NA,"-5.9313853","54.5957104"
